,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
31277,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
61016,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
61138,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
61199,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0
62336,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,8.0,1.0,7.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0
62433,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0,3.0
62444,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
62465,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
84682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
91497,2.0,3.0,1.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,13.0,0.0,2.0,8.0,0.0,2.0,0.0,6.0,1.0,6.0,1.0,0.0,5.0,7.0,9.0,12.0,9.0,8.0,3.0,0.0,0.0,7.0,4.0,2.0,2.0,11.0,6.0,5.0
93009,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,0.0,2.0,5.0,6.0,11.0,1.0,2.0,2.0,3.0
440917,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,1.0
440967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0
443158,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0
443162,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,10.0,0.0,1.0,2.0,1.0
637511,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
637566,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0
637776,0.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,4.0,3.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
638011,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0
5281168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5281515,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,8.0,5.0,2.0,3.0,1.0,1.0,6.0,4.0,6.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,7.0,0.0,3.0,5.0,2.0
5283349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
5284503,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318042,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5373603,0.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0
6259976,0.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0
11002307,3.0,2.0,3.0,3.0,7.0,3.0,1.0,2.0,5.0,5.0,6.0,8.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,5.0,3.0,7.0,16.0,9.0,9.0,7.0,3.0,6.0,4.0,9.0,5.0,2.0,5.0,7.0,13.0,9.0,8.0,6.0,4.0,9.0,11.0,2.0,5.0,1.0,6.0,6.0,6.0,10.0,7.0,7.0
