CID,nAcid,AATS6dv,ATSC3c,ATSC8c,ATSC0Z,ATSC7i,AATSC5c,AATSC1s,AATSC4Z,AATSC5Z,AATSC0m,AATSC1are,AATSC5i,MATS5dv,MATS8d,MATS4s,MATS2se,GATS3c,GATS6c,GATS6dv,GATS4d,GATS5s,GATS3i,GATS4i,BCUTdv_1l,BCUTd_1l,BCUTm_1h,RNCG,C3SP3,AXp_5d,AXp_6d,AXp_7d,AXp_4dv,AXp_5dv,NssS,SdssC,SssNH,SaaO,SsCl,MAXdCH2,MAXtsC,MAXaaNH,MINdCH2,MINsssCH,MINtsC,MINaaNH,ETA_dEpsilon_D,MIC0,PEOE_VSA7,PEOE_VSA12,PEOE_VSA13,n9Ring,n5HRing,n5aRing,n5aHRing,nARing,n9ARing,n8FRing,n11FRing,nG12FRing,n8FHRing,nG12FHRing,n8FARing,n9FARing,n11FARing,nG12FARing,n8FAHRing,n9FAHRing,nG12FAHRing,GGI10
4133,0,0.157894730567932,-0.123987399041653,0.0125416573137045,5.01832497225347,3.34204769134521,-0.0112787066027522,-0.397583872079849,-1.59219181537628,-3.29997682571411,3.62330228748829,-0.0191135741770267,-0.108765885233879,-0.543413043022156,0.599009871482849,-0.00245547131635249,0.0594191253185272,0.086392061874218,0.908630788326263,1.10507678985596,1.2433477640152,1.47025740146637,0.29114027811176,1.03269553184509,-0.00242497261129884,-0.0225736862558635,2.77348334529116,-1.01655955138943,0,-2.34514068540316,-2.69907175999683,-3.08716782949633,0.0420115813612938,0.0249689482152462,0,-0.524907410144806,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0.0507575757801533,2.60770043117969,12.1327342987061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,1,0.842105269432068,-0.0840952917933464,0.00118268083315343,5.43253037534547,-0.0111857047304511,9.89324053080054e-06,-0.0677378252148628,0.0555371902883053,0.0385674946010113,3.49752591373034,-0.00604625791311264,-0.000169095263117924,-0.0153846153989434,-2.34854873138954e-17,-0.0229758024215698,0.257135808467865,-0.390699807903584,0.848133206367493,0.929708898067474,0.868571400642395,0.79955792427063,-0.0313681623842534,0.930461764335632,0.594725062970902,-0.04366304365966,2.7734571423561,-0.969530376402668,0,-2.01410901454987,-2.3516883683985,-2.68639404374065,0.141334176063538,0.0968056544661522,0,-0.674391329288483,0,0,0,1.29802577160665,0.724070240304194,1.12208496656086,1.29802577160665,-1.74662183848989,0.724070240304194,1.12208496656086,0.0369963385164738,2.37104849694522,19.2624645233154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330578498542309
6054,0,0.9375,-0.00718366680666804,0.0130797373130918,4.88836857366006,3.52287268638611,-0.00040049958624877,-0.181825175881386,-0.281205415725708,-0.0266354139894247,3.50875614011846,-0.0102493073791265,-0.149724453687668,0.03562106564641,0.6328125,0.106420159339905,-0.132606044411659,-0.279376538768282,1.68139350414276,1.00261974334717,1.05255687236786,1.32460343837738,-0.00419176756065457,1.17785656452179,0.639592616551587,-0.0121309452959128,2.77271602965709,-0.639181468014472,0,-2.21541718907353,-2.49941282306014,-2.78709486527413,0.0644813925027847,0.036814846098423,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0.0485185198485851,2.33981758410053,11.9842729568481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,0,0.400000005960464,-0.00447331089526415,0,4.84377255021275,3.30529475212097,8.91531599336304e-05,0.0935287773609161,0.112817928195,0.125577107071877,3.46200132305015,-0.00104032014496624,-0.0188187751919031,-0.0238583143800497,-0.529947589342379,-0.0407034456729889,-0.0378581956028938,-0.350981415534287,1.49590754508972,1.66861832141876,0.888311684131622,1.19213140010834,-0.119808536629446,0.863636374473572,-0.0121308246317021,-0.0436119878122725,2.77321592399854,-0.547894859037773,0,-1.73286796851413,-1.73286796851413,-5.5712927079031,0.159223631024361,0.101631566882133,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.33278267148453,6.42082166671753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,0,0,0.0150537453591824,0,4.76312318071915,1.26124775409698,0.000476884917588905,-0.157044306397438,0.0641975328326225,0.0864197537302971,3.43361298650542,-0.0103776324540377,-0.0852976143360138,-0.0693877562880516,-0.529947589342379,-0.0331753566861153,-0.0878073647618294,-0.426996067055748,2.11952567100525,1.73035717010498,0.910714268684387,1.19126605987549,-0.0996368936223465,0.863279759883881,-0.0121304626391576,-0.0129510742061687,2.77271602965709,-0.413095496162218,0,-1.38629436111989,-4.86804034615504,-5.5712927079031,0.180901706218719,0.111803397536278,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0.075396828353405,2.32874974603536,6.42082166671753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,0,2.19565224647522,0.0913629606366158,-0.0413041450083256,5.39706989292678,-3.24619293212891,6.42801460344344e-05,-0.117458276450634,-0.837119936943054,-1.67431831359863,3.58597005392427,0.00281569571234286,0.0134794237092137,-0.307170063257217,0.0966938436031342,-0.0432219356298447,0.105056688189507,0.208917685406789,1.08164155483246,1.25945281982422,1.32653987407684,1.86128675937653,-0.110121886100779,1.28038620948792,-0.0121438564505774,-0.0222807292545648,2.77347965310096,-1.12696825348154,1,-2.60846782488235,-3.07818905959823,-3.46653295564868,0.0461128950119019,0.025338577106595,0,-0.274210125207901,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-0.44458332657814,0.724070240304194,1.12208496656086,0,2.50595993977654,19.4109268188477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,0,0,-0.072998896241188,0,5.0834725865221,0,-0.00314986333250999,-0.0714578479528427,2.29810309410095,-7.46296310424805,3.47177643414165,1.04340405303123e-17,-0.649747967720032,-0.697819292545319,-0.529947589342379,0.18034890294075,0.0726327523589134,0.147640804565092,0.0309977382421494,0,1.02747106552124,3.83794784545898,0.487327676774033,0.674088597297668,-0.00759414178222452,-0.02235923282539,2.77321663880555,-0.704921023539476,0,-2.61903896963287,-2.68365275647248,-5.5712927079031,0.0876785814762115,0.0414650291204453,0,1.50925922393799,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.29123996624151,24.8355693817139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6561,0,-1.23401126989425,0.0295689199119806,0,4.53177205892757,0,-0.0438107033186162,0.00191759807057679,0.159763306379318,-12.2976026707008,3.52454364016722,-0.000966469408012927,-1.65377047118286,-1.68411641306287,-0.529947589342379,-0.286919832229614,-0.0169257707893848,-0.275154253514809,-0.678864335380685,-0.644482429071999,0,-0.790637072451925,0.367946989060642,4.34495705121662e-05,-0.0111157697068331,-0.043624004380817,2.77321592399854,-0.314908331710577,1,-3.9467991772312,-4.86804034615504,-5.5712927079031,-0.140271640073444,-0.0295322467693442,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.203703701496124,0.724070240304194,1.12208496656086,0,2.42240099005042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,0,-1.23401126989425,-0.0168500766158104,0,4.53177205892757,0,0.000728034821804613,-0.102153189480305,-2.74792909622192,4.31360960006714,3.52454364016722,-0.000966469408012927,0.515409708023071,0.351254492998123,-0.529947589342379,-0.254508078098297,0.0813411399722099,0.466788622413746,-0.678864335380685,-0.644482429071999,0,0,-0.074084570727004,0.865064799785614,-0.0122552975038813,-0.0277486314538608,2.77321663880555,-0.193683201695501,0,-3.9467991772312,-4.86804034615504,-5.5712927079031,-0.140271640073444,-0.0295322467693442,0,0.254629641771317,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.42240099005042,6.92373704910278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6584,0,-1.23401126989425,-0.0324504598975182,0,4.57001394337149,0,0.0023343744687736,-0.217952251434326,-7.98898077011108,6.9504132270813,3.71566098877794,-0.00185123970732093,0.402096062898636,0.486486494541168,-0.529947589342379,-0.552838742733002,0.144726514816284,0.382021168033677,-0.678864335380685,-0.644482429071999,0,0,-0.182251559548995,1.52137231826782,-0.0045432381297503,-0.0277486314538608,2.77347167315944,-0.430785153561623,0,-3.9467991772312,-4.86804034615504,-5.5712927079031,-0.140271640073444,-0.0295322467693442,0,-0.245370373129845,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.62287796603792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,1,-1.23401126989425,0.0287520010024309,0,4.74865192835042,0,0.00707753468304873,-0.470085471868515,-3.61394548416138,5.89795923233032,3.65739760133581,-0.0209419149905443,0.44254407286644,0.480769217014313,-0.529947589342379,-0.517937242984772,0.348948210477829,-0.152480145792388,-0.678864335380685,-0.644482429071999,0,0,0.397673432740133,0.189021319150925,-0.0111095618241903,-0.027734720592637,2.77345690414445,-0.554641684544937,1,-3.9467991772312,-4.86804034615504,-5.5712927079031,-0.140271640073444,-0.0295322467693442,0,-0.740740716457367,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-0.231481477618217,0.724070240304194,1.12208496656086,0.093650795519352,2.57137273405146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6654,0,0,-0.0215950571000576,0,5.03595314785691,0,-0.000108739208371844,-0.0478688031435013,-1.22127425670624,0.092455618083477,3.35531665627629,0.00126232742331922,0.0202178731560707,0.133842438459396,-0.529947589342379,-0.0166994780302048,0.143749997019768,0.267010009531418,0.0819187983870506,0,0.787306189537048,1.16967833042145,0.345745888078455,1.1101016998291,-0.00758519302918065,-0.00800569076171538,2.5098613876627,-1.70257947286806,2,-2.68403292051047,-2.9550199575946,-3.38078634801026,0.0907585844397545,0.0526551567018032,0,1.64583337306976,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.922453701496124,0.724070240304194,1.12208496656086,0,1.91731686475951,37.0161819458008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6736,0,0,0.0400733798742294,0,4.82113009869534,3.35997319221497,-1.34567301302013e-07,-0.0347222238779068,-2.46215462684631,-0.418795526027679,3.44923704047731,-0.0015316205099225,-0.107196129858494,0.00538531038910151,-0.529947589342379,-0.345293581485748,0.0178369600325823,-0.168593003002755,0.182543337345123,0.345504403114319,1.0970516204834,1.08237552642822,0.195427631525184,1.05103576183319,-0.00405584605257244,-0.0061385903451369,2.64116572289264,-0.567467300694897,0,-2.45958994747048,-2.83704593005332,-3.22460392975106,0.0486641675233841,0.0283625330775976,0,0,0,0,0,1.11254828319735,0.724070240304194,1.15933855578092,1.11254828319735,-1.74662183848989,0.724070240304194,1.15933855578092,0.0399999991059303,2.28029294209682,18.5535564422607,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6982,0,0.0588235296308994,0.00146172137465328,0.0119272116571665,5.83434278062284,-13.1116247177124,-0.0009495266713202,-0.172595888376236,-1.9516327381134,-0.930070579051971,4.16169389905827,-0.00788800045847893,-0.0635347664356232,-0.492772847414017,0.354679793119431,0.0415230542421341,0.0671915262937546,-0.189826094541872,0.806259214878082,0.611881136894226,1.1023176908493,2.49811363220215,0.234372536464895,1.15545892715454,-0.256184882726195,-0.0117545437839807,3.56813780144975,-0.512594823222264,1,-2.4978081217323,-2.85354398100749,-3.26148168060292,0.0598269589245319,0.0367811731994152,0,0,0,0,5.91876554489136,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.308425933122635,0.724070240304194,1.12208496656086,0.0400793664157391,2.7974642374884,36.1012802124023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,0,0.0588235296308994,-0.00443302420899272,0.0119045441970229,5.13013533359018,-13.1205816268921,-0.00352318002842367,-0.173333331942558,-0.400944262742996,-3.16630578041077,3.47838085142382,-0.00687999976798892,-0.086838386952877,-0.460397899150848,0.341807901859283,0.0793787762522697,0.067380778491497,-0.177784934438384,0.682095885276794,0.616057217121124,1.09752714633942,2.53044366836548,0.249574061796562,1.14845728874207,-0.0113453678914302,-0.0116319422812562,2.77271662562748,-0.532042530455773,1,-2.51005431474152,-2.66524282876242,-3.23694531260685,0.0601010732352734,0.0327218323945999,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.398703694343567,0.724070240304194,1.12208496656086,0.0391414128243923,2.281886566224,30.0349140167236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,0,0.16666667163372,0.00951997376978397,0.00704765412956476,4.86136156772808,-0.420030891895294,0.00053649622714147,-0.022367725148797,-0.831794857978821,-0.819259285926819,3.4385370626363,0.00343082146719098,-0.410487651824951,-0.174871072173119,0.800947844982147,-0.147112831473351,0.0147997140884399,0.0637123352348641,1.45511615276337,1.17747890949249,1.13136470317841,0.833742678165436,0.151479791294293,0.940651595592499,-0.00405943687199624,-0.0061656979022277,2.64116511110735,-0.822682769791954,0,-2.47478918377439,-2.8154654214387,-3.20407461495437,0.0478015057742596,0.0262491554021835,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.25705522754806,25.122838973999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119,0,1.09090912342072,-0.0182587523013353,0.0175821091979742,5.00577497074997,-2.71887588500977,0.00147475325502455,-0.0181883051991463,-1.80027544498444,0.654679477214813,3.48184427220264,0.00431189360097051,-0.0381219275295734,0.035513773560524,0.424590170383453,-0.18656288087368,-0.164761379361153,-0.0122063029393116,1.38217842578888,1.26177537441254,1.01434421539307,0.843028366565704,0.0208550699755802,1.27230620384216,-0.00242586885209747,-0.0120864815201423,2.77287299598575,-0.529656339307049,0,-2.50105635710831,-2.84891635710931,-3.20027227311047,0.0479399375617504,0.0261599756777287,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.27928615495573,22.9051818847656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,0,0.176470592617989,0.119475573301315,0.0125141693279147,4.91265488573605,1.0550285577774,-0.00181012449320406,-0.113082990050316,-2.28571438789368,-3.15789484977722,3.57787647716642,0.00123456795699894,-0.261773079633713,-0.364372462034225,0.657894730567932,-0.364214658737183,0.139298215508461,-0.163688748057576,0.548460364341736,0.846153855323792,1.25822365283966,1.52709543704987,0.243771028404885,0.957645893096924,-0.00242485311258638,-0.0225478372422672,2.77347179226351,-0.756841547699459,0,-2.29043752507369,-2.64325384069734,-2.93421206185304,0.0494347661733627,0.0281867459416389,0,-0.29111111164093,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.51806061759996,12.1327342987061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,0,0.52173912525177,0.0615723095834255,0.0118259154260159,5.05776120524095,-2.92630696296692,-0.0016138965729624,-0.100088186562061,-1.54282784461975,-3.62467122077942,3.57089334865738,0.0022675737272948,0.00760915316641331,-0.622703909873962,0.326030939817429,-0.229567989706993,0.200998201966286,0.20098664769617,0.501167714595795,0.923245072364807,1.571333527565,2.46996474266052,-0.0525290784423146,1.06860315799713,-0.0120510687738726,-0.0222458678436017,2.77346226389285,-0.790692383902487,0,-2.3127762526288,-2.67817092942197,-2.9898274092246,0.0492914579808712,0.0286261830478907,0,-0.256388902664185,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.48282627202086,19.0564708709717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7284,0,-1.23401126989425,0.0244151186197996,0,4.70048036579242,0,-0.000587080605328083,0.0334997102618217,-1.29999995231628,1.20000004768372,3.48844031575354,-0.00104166672099382,0.534949362277985,-0.072727270424366,-0.529947589342379,-0.184951275587082,-0.0207894165068865,-0.338650450924127,-0.678864335380685,-0.644482429071999,0.150000005960464,1.62075972557068,0.174353577879623,0.800015330314636,-0.0124068217484576,-0.0435176036217287,2.77321592399854,-0.439878782462907,1,-3.9467991772312,-4.86804034615504,-5.5712927079031,0.0962250456213951,-0.0295322467693442,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.254629641771317,0.724070240304194,1.12208496656086,0,2.37262160406656,6.42082166671753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7344,0,0,0.32483783364296,0,5.03983443781097,5.01114654541016,-0.00102862331550568,-0.44843864440918,-4.25174427032471,-4.70305395126343,3.69455503653737,-0.0176470596343279,-0.326889157295227,-0.394182831048965,-0.529947589342379,-0.450259447097778,0.0902567505836487,0.11393423838273,0.407517611980438,0.393045127391815,1.43206524848938,1.4774204492569,-0.305915773152444,0.819038450717926,-0.0121678692282723,-0.0225718572942565,2.77347596089713,-0.910502159740818,0,-1.79175943942573,-4.86804034615504,-5.5712927079031,0.0657150074839592,0.0603005662560463,0,-0.5625,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-0.990787029266357,0.724070240304194,1.12208496656086,0.0763888880610466,2.60515461285895,13.8474740982056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,0,0,0.0387591756880283,0,5.4340578404109,0,2.50906105065951e-05,0.0870452001690865,-1.2641589641571,-2.99737024307251,4.35146141624568,0.00616804743185639,-0.105916626751423,0.393343269824982,-0.529947589342379,-0.223694831132889,-0.135722756385803,0.202002026843882,0.0133992647752166,0,0.819327712059021,0.223525807261467,-0.22493088790536,1.0418586730957,-0.602917558556992,-0.0120838873581711,3.46762798965701,-0.376956302591081,0,-2.09394768471419,-2.28217405934215,-5.5712927079031,0.0647210851311684,0.0528480932116508,0,0,0,4.90625,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0.0684523805975914,3.0237898290476,12.1327342987061,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,0,0,-0.000647472741547972,0,4.77961767881221,3.62438702583313,-1.76717167050811e-05,-0.108419835567474,-1.98536062240601,-0.163124069571495,3.510697989311,-1.71862554863979e-17,0.000800693349447101,-0.000963391154073179,-0.529947589342379,-0.103959321975708,0.0373524948954582,0.150565393129978,0.782967805862427,0.7623051404953,1.00879120826721,1.23859429359436,0.0353294140757913,1.23517894744873,-0.00404980153566293,-0.0273505018855519,2.77321663880555,-0.683882842876033,0,-2.26140827537596,-2.58763844271719,-2.83148023610882,0.0560717433691025,0.0319595336914062,0,0.120925925672054,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.35225297883319,6.92373704910278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,0,0.0740740746259689,-0.0201074536889791,0.0117381745949388,5.03595314785691,-13.1011810302734,0.000122623692732304,-0.0460634455084801,-0.762245237827301,0.401521563529968,3.35531665627629,-1.85360372294334e-17,0.0878033339977264,-0.0410474576056004,0.316455692052841,-0.0920151099562645,0.042708333581686,0.226271094109232,0.648364245891571,1.25217497348785,0.642800629138947,0.903533756732941,0.229078264261851,1.04383683204651,-0.0113531446521001,-0.0114378489465952,2.51029947932448,-1.87927562987102,2,-2.4016216861058,-2.56833450004298,-3.03421278626072,0.0884535238146782,0.0508709102869034,0,1.41379630565643,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.78120368719101,0.724070240304194,1.12208496656086,0,1.91731686475951,25.1803703308105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,0,0.0833333358168602,-0.0202905479818583,0.0119024412706494,4.98246438225233,-13.0978116989136,0.000228243676247075,-0.0516975298523903,-1.06907892227173,-0.0115740736946464,3.38187068479429,-1.27213057662235e-17,-0.00253097806125879,-0.123687028884888,0.352112680673599,-0.225135087966919,0.110204078257084,0.2317354753785,0.626772522926331,1.14630222320557,0.681986629962921,0.967807352542877,0.212668749950241,1.10676693916321,-0.0113453076067,-0.0114376077853944,2.51204459244743,-2.15753414463129,1,-2.4016216861058,-2.56833450004298,-3.03421278626072,0.0679537951946259,0.0379451513290405,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.653333306312561,0.724070240304194,1.12208496656086,0,1.91371075785611,18.4050941467285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,0,0,0.0182432178407907,0,4.73400305783106,3.13168692588806,-0.000819751468952745,-0.00900607649236917,-2.49005675315857,-0.0329861119389534,3.52462029471981,0.00546874990686774,0.0215542707592249,0.0284005980938673,-0.529947589342379,-0.263566374778748,-0.193983986973763,0.0841929471574892,0.120537765324116,0.376681625843048,1.02272725105286,0.797760665416718,0.0946845905567708,1.2113139629364,-0.00242449461653468,-0.0120844906510523,2.77287287681034,-0.36543044318014,0,-2.20258434923657,-2.44052126567089,-2.62874770396212,0.0556578002870083,0.0316378436982632,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.37684581848195,12.1327342987061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,0,2.40000009536743,-0.0122242104262114,0.00585120311006904,5.03582261566229,-4.92956686019897,-0.00091692031128332,-0.032280508428812,-0.359588325023651,-0.688090741634369,3.46798238003581,0.00393824838101864,0.182758584618568,-0.218239948153496,0.250832408666611,-0.114025078713894,0.025659391656518,0.494590029441412,0.232624813914299,0.874126434326172,1.32599580287933,1.00231838226318,0.00127948887466671,0.85235059261322,1.0059210265601,0.550447290331675,2.77284093728758,-0.668924444356247,0,-2.36408323814298,-2.78751217336119,-3.17805380054562,0.0463814996182919,0.0254044383764267,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.25707439085798,24.2654685974121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,0,2.20000004768372,-0.0966605618596077,0.0316906310617924,5.45480296481477,-3.93554258346558,-0.000798664812464267,-0.032853789627552,1.16356146335602,0.456128686666489,3.52114076113098,0.00312213040888309,0.357752919197083,-0.0925319641828537,-0.163043484091759,0.0821010023355484,0.214584603905678,0.201100038491035,1.60501539707184,1.72415733337402,0.727395415306091,1.9575332403183,0.117881153333464,0.963467061519623,-0.0111459056070885,-0.0223735567348813,2.77346238299804,-0.982236753747306,1,-2.31580597352987,-2.62385217201814,-3.12445749309602,0.0611011348664761,0.0339937135577202,0,-0.137175932526588,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.578264176845551,0.724070240304194,1.12208496656086,0,2.37597064119827,17.9021797180176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246913582086563
7632,0,1.42105257511139,-0.119007758796215,-0.00599943147972226,5.22957952954491,-6.8655309677124,0.00136068242136389,-0.184727534651756,0.735442161560059,1.71818733215332,3.46534696647128,-0.00586734712123871,0.161009073257446,0.0963755175471306,0.110576920211315,0.0179459732025862,0.0723828971385956,0.474327243493507,1.33091962337494,1.30119621753693,0.569423079490662,0.439935922622681,0.202449113738444,0.781283259391785,-0.00709901774702392,-0.0101479862747673,2.77271650643343,-0.790994835398362,1,-2.31525914456,-2.6787949283355,-3.03568571272321,0.0729944333434105,0.0446555987000465,0,0,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0.0356837622821331,2.2588678276609,32.2525672912598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7654,0,2.89655160903931,-0.0889083221554756,0.00530656520277262,5.1780311719916,-5.60996389389038,-0.000182702293386683,-0.0560860335826874,-1.38095235824585,0.794037938117981,3.55928502541335,0.00277777784503996,0.0925726071000099,0.178743094205856,-0.0315789468586445,-0.0845814645290375,0.206537857651711,0.237393853357544,1.1305034160614,0.916121304035187,0.903571426868439,0.945491135120392,-0.0812063803728101,1.26666235923767,-0.00405051969417524,-0.0274048386400824,2.77346238299804,-0.82930954012562,0,-2.28578094001314,-2.60798184179298,-2.95045354831609,0.0638192072510719,0.0353796184062958,0,-0.216730445623398,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-1.74662183848989,0.724070240304194,1.12208496656086,0,2.45140263550316,5.56345129013062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,0,1.52941179275513,0.0300837028771639,-0.0035892294254154,5.28151027409401,-9.29457855224609,0.00249932170845568,-0.0972793772816658,-1.20127868652344,0.292768955230713,3.54635211776761,0.00301783275790513,-0.0364930927753448,-0.2102040797472,-0.163316577672958,-0.281756788492203,0.308853834867477,0.387361542798669,1.03341495990753,1.33326971530914,0.771670877933502,1.26225423812866,0.239573634946529,0.641507565975189,-0.0113457898846434,-0.0225735033595523,2.77346250210322,-0.874234419672169,1,-2.38259339572001,-2.76895396900735,-3.16397001287977,0.0466842018067837,0.027608260512352,0,-0.190876796841621,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,-0.082126796245575,0.724070240304194,1.12208496656086,0,2.42341667602462,19.0564708709717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,0,0.82051283121109,-0.0568461045622826,0.0310140699148178,5.26823994916653,0.0321529917418957,-4.09644735555048e-06,0.00925925932824612,-0.288457781076431,0.0312071330845356,3.53139668586866,0.00384087790735066,-0.000284437672235072,-0.0382984578609467,-0.0221327971667051,-0.0656520202755928,0.232980459928513,0.114259366047656,0.972960412502289,1.11806166172028,0.838656961917877,0.880403459072113,-0.093744108560394,0.928138554096222,-0.0121325742641813,-0.0223039505540681,2.77346226389285,-0.731055674262225,0,-2.27332884339895,-2.60695573210003,-2.9574443718793,0.0879908725619316,0.058466013520956,0,-0.00787178799510002,0,0,0,1.11254828319735,0.724070240304194,1.12208496656086,1.11254828319735,0.244490742683411,0.724070240304194,1.12208496656086,0,2.42006053197676,19.2624645233154,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
